,index,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct,syllables,syllables_count
1293,0,91,Usted,0,usted,MISC,PRON,nsubj,PRON,True,True,False,False,"['us', 'ted']",2.0
1294,1,91,sabe,1,saber,,VERB,ROOT,VERB,True,True,False,False,"['sa', 'be']",2.0
1295,2,91,por,2,por,,ADP,case,ADP,True,True,False,False,['por'],1.0
1296,3,91,qué,3,qué,,PRON,obl,PRON,True,True,False,False,['qué'],1.0
1297,4,91,vine,4,venir,,VERB,ccomp,VERB,False,True,False,False,"['vi', 'ne']",2.0
1298,5,91,a,5,a,,ADP,case,ADP,False,True,False,False,['a'],1.0
1299,6,91,su,6,su,,DET,det,DET,True,True,False,False,['su'],1.0
1300,7,91,casa,7,casa,,NOUN,obl,NOUN,False,True,False,False,"['ca', 'sa']",2.0
1302,9,91,a,9,a,,ADP,case,ADP,False,True,False,False,['a'],1.0
1303,10,91,su,10,su,,DET,det,DET,True,True,False,False,['su'],1.0
1304,11,91,quieto,11,quieto,,ADJ,amod,ADJ,False,True,False,False,"['quie', 'to']",2.0
1305,12,91,salón,12,salón,,NOUN,obl,NOUN,False,True,False,False,['salón'],1.0
1306,13,91,solicitado,13,solicitado,,ADJ,flat,ADJ,False,True,False,False,"['so', 'li', 'ci', 'ta', 'do']",5.0
1307,14,91,de,14,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1308,15,91,mediodía,15,mediodía,,NOUN,obj,NOUN,False,True,False,False,"['me', 'dio', 'día']",3.0
1310,0,92,Todo,0,todo,,PRON,nsubj,PRON,True,True,False,False,"['to', 'do']",2.0
1311,1,92,parece,1,parecer,,VERB,ROOT,VERB,True,True,False,False,"['pa', 're', 'ce']",3.0
1312,2,92,tan,2,tanto,,ADV,advmod,ADV,True,True,False,False,['tan'],1.0
1313,3,92,natural,3,natural,,ADJ,xcomp,ADJ,False,True,False,False,"['na', 'tu', 'ral']",3.0
1315,5,92,como,5,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0
1316,6,92,siempre,6,siempre,,ADV,mark,ADV,True,True,False,False,"['siem', 'pre']",2.0
1317,7,92,que,7,que,,SCONJ,fixed,SCONJ,True,True,False,False,['que'],1.0
1318,8,92,no,8,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0
1319,9,92,se,9,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0
1320,10,92,sabe,10,saber,,VERB,advcl,VERB,True,True,False,False,"['sa', 'be']",2.0
1321,11,92,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0
1322,12,92,verdad,12,verdad,,NOUN,nsubj,NOUN,True,True,False,False,"['ver', 'dad']",2.0
1324,0,93,Me,0,yo,,PRON,iobj,PRON,True,True,False,False,['me'],1.0
1325,1,93,mudé,1,mudé,,VERB,ROOT,VERB,False,True,False,False,"['mu', 'dé']",2.0
1326,2,93,el,2,el,,DET,det,DET,True,True,False,False,['el'],1.0
1327,3,93,jueves,3,jueves,,NOUN,obl,NOUN,False,True,False,False,"['jue', 'ves']",2.0
1328,4,93,pasado,4,pasado,,NOUN,amod,NOUN,True,True,False,False,"['pa', 'sa', 'do']",3.0
1330,6,93,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0
1331,7,93,las,7,el,,DET,det,DET,True,True,False,False,['las'],1.0
1332,8,93,cinco,8,cinco,,NUM,obl,NUM,True,True,False,False,"['cin', 'co']",2.0
1333,9,93,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1334,10,93,la,10,el,,DET,det,DET,True,True,False,False,['la'],1.0
1335,11,93,tarde,11,tarde,,NOUN,nmod,NOUN,True,True,False,False,"['tar', 'de']",2.0
1337,13,93,entre,13,entre,,ADP,case,ADP,True,True,False,False,"['en', 'tre']",2.0
1338,14,93,niebla,14,niebla,,NOUN,nmod,NOUN,False,True,False,False,"['nie', 'bla']",2.0
1339,15,93,y,15,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0
1340,16,93,hastío,16,hastío,,NOUN,conj,NOUN,False,True,False,False,"['has', 'tío']",2.0
1342,0,94,Pero,0,pero,,CCONJ,advmod,CCONJ,True,True,False,False,"['pe', 'ro']",2.0
1343,1,94,hice,1,hacer,,VERB,advcl,VERB,False,True,False,False,"['hi', 'ce']",2.0
1344,2,94,las,2,el,,DET,det,DET,True,True,False,False,['las'],1.0
1345,3,94,maletas,3,maleta,,NOUN,obj,NOUN,False,True,False,False,"['ma', 'le', 'tas']",3.0
1347,5,94,avisé,5,avisé,,VERB,ROOT,VERB,False,True,False,False,"['avi', 'sé']",2.0
1348,6,94,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0
1349,7,94,la,7,el,,DET,det,DET,True,True,False,False,['la'],1.0
1350,8,94,mucama,8,mucama,,NOUN,obl,NOUN,False,True,False,False,"['mu', 'ca', 'ma']",3.0
1351,9,94,que,9,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0
1352,10,94,vendría,10,venir,,VERB,acl,VERB,False,True,False,False,"['ven', 'dría']",2.0
1353,11,94,a,11,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0
1354,12,94,instalarme,12,instalar yo,,VERB,xcomp,VERB,False,True,False,False,"['ins', 'ta', 'lar', 'me']",4.0
1356,14,94,y,14,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0
1357,15,94,subí,15,subí,,VERB,conj,VERB,False,True,False,False,"['su', 'bí']",2.0
1358,16,94,en,16,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1359,17,94,el,17,el,,DET,det,DET,True,True,False,False,['el'],1.0
1360,18,94,ascensor,18,ascensor,,NOUN,obl,NOUN,False,True,False,False,"['as', 'cen', 'sor']",3.0
1362,0,95,Todo,0,todo,,PRON,nsubj,PRON,True,True,False,False,"['to', 'do']",2.0
1363,1,95,es,1,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0
1364,2,95,veloz,2,veloz,,ADJ,ccomp,ADJ,False,True,False,False,"['ve', 'loz']",2.0
1365,3,95,e,3,e,,CCONJ,cc,CCONJ,False,True,False,False,['e'],1.0
1366,4,95,higiénico,4,higiénico,,ADJ,conj,ADJ,False,True,False,False,"['hi', 'gié', 'ni', 'co']",4.0
1368,6,95,transcurre,6,transcurrir,,VERB,ROOT,VERB,False,True,False,False,"['trans', 'cu', 'rre']",3.0
1369,7,95,en,7,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1370,8,95,un,8,uno,,DET,det,DET,True,True,False,False,['un'],1.0
1371,9,95,brevísimo,9,brevísimo,,ADJ,amod,ADJ,False,True,False,False,"['bre', 'ví', 'si', 'mo']",4.0
1372,10,95,instante,10,instante,,NOUN,obl,NOUN,False,True,False,False,"['ins', 'tan', 'te']",3.0
1374,0,96,Mire,0,Mire,MISC,PROPN,nsubj,PROPN,False,True,False,False,"['mi', 're']",2.0
1375,1,96,usted,1,usted,,PRON,flat,PRON,True,True,False,False,"['us', 'ted']",2.0
1377,3,96,yo,3,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0
1378,4,96,tenía,4,tener,,VERB,ROOT,VERB,True,True,False,False,"['te', 'nía']",2.0
1379,5,96,perfectamente,5,perfectamente,,ADV,advmod,ADV,False,True,False,False,"['per', 'fec', 'ta', 'men', 'te']",5.0
1380,6,96,resuelto,6,resolver,,VERB,obj,VERB,False,True,False,False,"['re', 'suel', 'to']",3.0
1381,7,96,el,7,el,,DET,det,DET,True,True,False,False,['el'],1.0
1382,8,96,problema,8,problema,,NOUN,obj,NOUN,False,True,False,False,"['pro', 'ble', 'ma']",3.0
1383,9,96,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1384,10,96,los,10,el,,DET,det,DET,True,True,False,False,['los'],1.0
1385,11,96,conejitos,11,conejito,,NOUN,nmod,NOUN,False,True,False,False,"['co', 'ne', 'ji', 'tos']",4.0
1387,0,97,Al,0,al,,ADP,mark,ADP,True,True,False,False,['al'],1.0
1388,1,97,cruzar,1,cruzar,,VERB,advcl,VERB,False,True,False,False,"['cru', 'zar']",2.0
1389,2,97,el,2,el,,DET,det,DET,True,True,False,False,['el'],1.0
1390,3,97,tercer,3,tercer,,ADJ,amod,ADJ,False,True,False,False,"['ter', 'cer']",2.0
1391,4,97,piso,4,piso,,NOUN,obj,NOUN,False,True,False,False,"['pi', 'so']",2.0
1392,5,97,el,5,el,,DET,det,DET,True,True,False,False,['el'],1.0
1393,6,97,conejito,6,conejito,,NOUN,nsubj,NOUN,False,True,False,False,"['co', 'ne', 'ji', 'to']",4.0
1394,7,97,se,7,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0
1395,8,97,movía,8,mover,,VERB,ROOT,VERB,False,True,False,False,"['mo', 'vía']",2.0
1396,9,97,en,9,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1397,10,97,mi,10,mi,,DET,det,DET,True,True,False,False,['mi'],1.0
1398,11,97,mano,11,mano,,NOUN,obl,NOUN,False,True,False,False,"['ma', 'no']",2.0
1399,12,97,abierta,12,abierto,,ADJ,amod,ADJ,False,True,False,False,"['abier', 'ta']",2.0
1401,0,98,Me,0,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0
1402,1,98,llevo,1,llevar,,VERB,ROOT,VERB,False,True,False,False,"['lle', 'vo']",2.0
1403,2,98,las,2,el,,DET,det,DET,True,True,False,False,['las'],1.0
1404,3,98,llaves,3,llave,,NOUN,nsubj,NOUN,False,True,False,False,"['lla', 'ves']",2.0
1405,4,98,del,4,del,,ADP,case,ADP,True,True,False,False,['del'],1.0
1406,5,98,dormitorio,5,dormitorio,,NOUN,nmod,NOUN,False,True,False,False,"['dor', 'mi', 'to', 'rio']",4.0
1407,6,98,al,6,al,,ADP,case,ADP,True,True,False,False,['al'],1.0
1408,7,98,partir,7,partir,,NOUN,fixed,NOUN,True,True,False,False,"['par', 'tir']",2.0
1409,8,98,a,8,a,,ADP,fixed,ADP,False,True,False,False,['a'],1.0
1410,9,98,mi,9,mi,,DET,det,DET,True,True,False,False,['mi'],1.0
1411,10,98,empleo,10,empleo,,NOUN,obl,NOUN,True,True,False,False,"['em', 'pleo']",2.0
1413,0,99,Son,0,ser,,AUX,cop,AUX,True,True,False,False,['son'],1.0
1414,1,99,las,1,el,,DET,det,DET,True,True,False,False,['las'],1.0
1415,2,99,tres,2,tres,,NUM,ROOT,NUM,True,True,False,False,['tres'],1.0
1416,3,99,de,3,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1417,4,99,la,4,el,,DET,det,DET,True,True,False,False,['la'],1.0
1418,5,99,tarde,5,tarde,,NOUN,nmod,NOUN,True,True,False,False,"['tar', 'de']",2.0
1420,7,99,pero,7,pero,,CCONJ,cc,CCONJ,True,True,False,False,"['pe', 'ro']",2.0
1421,8,99,le,8,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0
1422,9,99,escribo,9,escribir,,VERB,conj,VERB,False,True,False,False,"['es', 'cri', 'bo']",3.0
1423,10,99,en,10,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1424,11,99,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0
1425,12,99,noche,12,noche,,NOUN,obl,NOUN,False,True,False,False,"['no', 'che']",2.0
1426,13,99,de,13,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1427,14,99,ellos,14,él,,PRON,nmod,PRON,True,True,False,False,['ellos'],1.0
1429,0,100,Interrumpí,0,interrumpí,,VERB,ROOT,VERB,False,True,False,False,"['in', 'te', 'rrum', 'pí']",4.0
1430,1,100,esta,1,este,,DET,det,DET,True,True,False,False,"['es', 'ta']",2.0
1431,2,100,carta,2,carta,,NOUN,nsubj,NOUN,False,True,False,False,"['car', 'ta']",2.0
1432,3,100,porque,3,porque,,SCONJ,mark,SCONJ,True,True,False,False,"['por', 'que']",2.0
1433,4,100,debía,4,deber,,AUX,aux,AUX,False,True,False,False,"['de', 'bía']",2.0
1434,5,100,asistir,5,asistir,,VERB,advcl,VERB,False,True,False,False,"['asis', 'tir']",2.0
1435,6,100,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0
1436,7,100,una,7,uno,,DET,det,DET,True,True,False,False,['una'],1.0
1437,8,100,tarea,8,tarea,,NOUN,obl,NOUN,False,True,False,False,"['ta', 'rea']",2.0
1438,9,100,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1439,10,100,comisiones,10,comisión,,NOUN,nmod,NOUN,False,True,False,False,"['co', 'mi', 'sio', 'nes']",4.0
1441,0,101,He,0,haber,,AUX,aux,AUX,True,True,False,False,['he'],1.0
1442,1,101,querido,1,querer,,VERB,ROOT,VERB,False,True,False,False,"['que', 'ri', 'do']",3.0
1443,2,101,en,2,en,,ADP,advmod,ADP,True,True,False,False,['en'],1.0
1444,3,101,vano,3,vano,,NOUN,fixed,NOUN,False,True,False,False,['vano'],1.0
1445,4,101,sacar,4,sacar,,VERB,xcomp,VERB,False,True,False,False,"['sa', 'car']",2.0
1446,5,101,los,5,el,,DET,det,DET,True,True,False,False,['los'],1.0
1447,6,101,pelos,6,pelo,,NOUN,obj,NOUN,False,True,False,False,"['pe', 'los']",2.0
1448,7,101,que,7,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0
1449,8,101,estropean,8,estropear,,VERB,acl,VERB,False,True,False,False,"['es', 'tro', 'pean']",3.0
1450,9,101,la,9,el,,DET,det,DET,True,True,False,False,['la'],1.0
1451,10,101,alfombra,10,alfombra,,NOUN,obj,NOUN,False,True,False,False,"['al', 'fom', 'bra']",3.0
1453,0,102,Es,0,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0
1454,1,102,casi,1,casi,,ADV,advmod,ADV,True,True,False,False,"['ca', 'si']",2.0
1455,2,102,extraño,2,extraño,MISC,ADJ,ROOT,ADJ,False,True,False,False,"['ex', 'tra', 'ño']",3.0
1456,3,102,que,3,que,,PRON,mark,PRON,True,True,False,False,['que'],1.0
1457,4,102,no,4,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0
1458,5,102,me,5,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0
1459,6,102,importe,6,importe,,VERB,csubj,VERB,False,True,False,False,"['im', 'por', 'te']",3.0
1460,7,102,verlos,7,ver él,,VERB,xcomp,VERB,False,True,False,False,"['ver', 'los']",2.0
1461,8,102,brincar,8,brincar,,VERB,xcomp,VERB,False,True,False,False,"['brin', 'car']",2.0
1462,9,102,en,9,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1463,10,102,busca,10,busca,,NOUN,obl,NOUN,False,True,False,False,"['bus', 'ca']",2.0
1464,11,102,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1465,12,102,juguetes,12,juguete,,NOUN,nmod,NOUN,False,True,False,False,"['ju', 'gue', 'tes']",3.0
1467,0,103,En,0,en,,ADP,case,ADP,True,True,False,False,['en'],1.0
1468,1,103,cuanto,1,cuanto,,NOUN,fixed,NOUN,True,True,False,False,"['cuan', 'to']",2.0
1469,2,103,a,2,a,,ADP,fixed,ADP,False,True,False,False,['a'],1.0
1470,3,103,mí,3,yo,PER,PRON,obl,PRON,True,True,False,False,['mí'],1.0
1472,5,103,del,5,del,,ADP,case,ADP,True,True,False,False,['del'],1.0
1473,6,103,diez,6,diez,,NUM,obl,NUM,False,True,False,False,['diez'],1.0
1474,7,103,al,7,al,,ADP,case,ADP,True,True,False,False,['al'],1.0
1475,8,103,once,8,once,,NUM,nmod,NUM,False,True,False,False,"['on', 'ce']",2.0
1476,9,103,hay,9,haber,,AUX,ROOT,AUX,True,True,False,False,['hay'],1.0
1477,10,103,como,10,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0
1478,11,103,un,11,uno,,DET,det,DET,True,True,False,False,['un'],1.0
1479,12,103,hueco,12,hueco,,NOUN,obj,NOUN,False,True,False,False,"['hue', 'co']",2.0
1480,13,103,insuperable,13,insuperable,,ADJ,amod,ADJ,False,True,False,False,"['in', 'su', 'pe', 'ra', 'ble']",5.0
1482,0,104,Está,0,estar,PER,VERB,ROOT,VERB,True,True,False,False,"['es', 'tá']",2.0
1483,1,104,este,1,este,,DET,det,DET,True,True,False,False,"['es', 'te']",2.0
1484,2,104,balcón,2,balcón,,NOUN,nsubj,NOUN,False,True,False,False,"['bal', 'cón']",2.0
1485,3,104,sobre,3,sobre,,ADP,case,ADP,True,True,False,False,"['so', 'bre']",2.0
1486,4,104,Suipacha,4,Suipacha,PER,PROPN,nmod,PROPN,False,True,False,False,"['sui', 'pa', 'cha']",3.0
1487,5,104,lleno,5,lleno,,ADJ,amod,ADJ,False,True,False,False,['lleno'],1.0
1488,6,104,de,6,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1489,7,104,alba,7,alba,,NOUN,nmod,NOUN,False,True,False,False,"['al', 'ba']",2.0
1491,9,104,los,9,el,,DET,det,DET,True,True,False,False,['los'],1.0
1492,10,104,primeros,10,primero,,ADJ,amod,ADJ,True,True,False,False,"['pri', 'me', 'ros']",3.0
1493,11,104,sonidos,11,sonido,,NOUN,appos,NOUN,False,True,False,False,"['so', 'ni', 'dos']",3.0
1494,12,104,de,12,de,,ADP,case,ADP,True,True,False,False,['de'],1.0
1495,13,104,la,13,el,,DET,det,DET,True,True,False,False,['la'],1.0
1496,14,104,ciudad,14,ciudad,,NOUN,nmod,NOUN,False,True,False,False,"['ciu', 'dad']",2.0
