,index,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct,syllables,syllables_count,frec,ncategorias
1046,2,84,tenía,2,tener,,VERB,ROOT,VERB,True,True,False,False,"['te', 'nía']",2.0,3138,3
1047,3,84,la,3,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1048,4,84,boca,4,boca,,NOUN,obj,NOUN,False,True,False,False,"['bo', 'ca']",2.0,868,2
1049,5,84,muy,5,mucho,,ADV,advmod,ADV,True,True,False,False,['muy'],1.0,7936,3
1050,6,84,abierta,6,abierto,,ADJ,amod,ADJ,False,True,False,False,"['abier', 'ta']",2.0,307,2
1051,7,84,y,7,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1052,8,84,le,8,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
1053,9,84,corría,9,correr,,VERB,conj,VERB,False,True,False,False,"['co', 'rría']",2.0,132,1
1054,10,84,la,10,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1055,11,84,baba,11,bar,,VERB,obj,VERB,False,True,False,False,"['ba', 'ba']",2.0,24,2
1056,12,84,entre,12,entre,,ADP,case,ADP,True,True,False,False,"['en', 'tre']",2.0,8178,5
1057,13,84,los,13,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1058,14,84,colmillos,14,colmillo,,NOUN,obl,NOUN,False,True,False,False,"['col', 'mi', 'llos']",3.0,21,1
1059,0,85,hacía,0,hacer,MISC,VERB,ROOT,VERB,False,True,False,False,"['ha', 'cía']",2.0,1319,2
1060,1,85,frío,1,frío,MISC,NOUN,obj,NOUN,False,True,False,False,['frío'],1.0,557,5
1061,2,85,y,2,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1062,3,85,nevaba,3,nevar,,VERB,conj,VERB,False,True,False,False,"['ne', 'va', 'ba']",3.0,5,1
1063,5,85,lo,5,él,,PRON,det,PRON,True,True,False,False,['lo'],1.0,31492,6
1064,6,85,que,6,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
1065,7,85,me,7,yo,,PRON,iobj,PRON,True,True,False,False,['me'],1.0,18437,3
1066,8,85,hizo,8,hacer,,VERB,ccomp,VERB,True,True,False,False,"['hi', 'zo']",2.0,1627,1
1067,9,85,temer,9,temer,,VERB,xcomp,VERB,False,True,False,False,"['te', 'mer']",2.0,56,1
1068,10,85,que,10,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
1069,11,85,no,11,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
1070,12,85,pudiéramos,12,pudiérar,,VERB,ccomp,VERB,False,True,False,False,"['pu', 'dié', 'ra', 'mos']",4.0,22,1
1071,13,85,salir,13,salir,,VERB,xcomp,VERB,False,True,False,False,['salir'],1.0,953,2
1072,14,85,de,14,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1073,15,85,casa,15,casa,,NOUN,obl,NOUN,False,True,False,False,"['ca', 'sa']",2.0,3528,5
1074,0,86,en,0,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1075,1,86,parís,1,París,LOC,PROPN,obl,PROPN,False,True,False,False,"['pa', 'rís']",2.0,366,2
1076,3,86,el,3,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1077,4,86,invierno,4,invierno,,NOUN,nsubj,NOUN,False,True,False,False,"['in', 'vierno']",2.0,282,1
1078,5,86,es,5,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
1079,6,86,riguroso,6,riguroso,,ADJ,ROOT,ADJ,False,True,False,False,"['ri', 'gu', 'ro', 'so']",4.0,51,1
1080,7,86,y,7,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1081,8,86,a,8,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1082,9,86,las,9,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1083,10,86,cuatro,10,cuatro,,NUM,conj,NUM,True,True,False,False,"['cua', 'tro']",2.0,1704,3
1084,11,86,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1085,12,86,la,12,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1086,13,86,tarde,13,tarde,,NOUN,nmod,NOUN,True,True,False,False,"['tar', 'de']",2.0,1421,6
1087,14,86,ya,14,ya,,ADV,advmod,ADV,True,True,False,False,['ya'],1.0,9906,3
1088,15,86,está,15,estar,,AUX,cop,AUX,True,True,False,False,"['es', 'tá']",2.0,6105,4
1089,16,86,oscuro,16,oscuro,,ADJ,advcl,ADJ,False,True,False,False,"['os', 'cu', 'ro']",3.0,277,1
1090,0,87,para,0,para,,ADP,case,ADP,True,True,False,False,"['pa', 'ra']",2.0,27656,8
1091,1,87,mí,1,yo,PER,PRON,obl,PRON,True,True,False,False,['mí'],1.0,2065,1
1092,2,87,era,2,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
1093,3,87,un,3,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
1094,4,87,mundo,4,mundo,,NOUN,ROOT,NOUN,False,True,False,False,"['mun', 'do']",2.0,3783,2
1095,5,87,fascinante,5,fascinante,,ADJ,amod,ADJ,False,True,False,False,"['fas', 'ci', 'nan', 'te']",4.0,55,1
1096,6,87,y,6,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1097,7,87,desconocido,7,desconocido,,ADJ,conj,ADJ,False,True,False,False,"['des', 'co', 'no', 'ci', 'do']",5.0,204,4
1098,9,87,el,9,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1099,10,87,reino,10,reino,,NOUN,nsubj,NOUN,False,True,False,False,['reino'],1.0,182,3
1100,11,87,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1101,12,87,las,12,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1102,13,87,alturas,13,altura,,NOUN,nmod,NOUN,False,True,False,False,"['al', 'tu', 'ras']",3.0,188,1
1103,0,88,miré,0,mire ,,VERB,ROOT,VERB,False,True,False,False,"['mi', 'ré']",2.0,77,1
1104,1,88,los,1,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1105,2,88,contornos,2,contorno,,NOUN,nsubj,NOUN,False,True,False,False,"['con', 'tor', 'nos']",3.0,45,1
1106,3,88,de,3,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1107,4,88,los,4,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1108,5,88,edificios,5,edificio,,NOUN,nmod,NOUN,False,True,False,False,"['edi', 'fi', 'cios']",3.0,147,1
1109,6,88,y,6,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1110,7,88,las,7,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1111,8,88,pesadas,8,pesado,,ADJ,amod,ADJ,False,True,False,False,"['pe', 'sa', 'das']",3.0,49,3
1112,9,88,sombras,9,sombra,,NOUN,conj,NOUN,False,True,False,False,"['som', 'bras']",2.0,219,3
1113,10,88,de,10,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1114,11,88,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1115,12,88,tormenta,12,tormenta,,NOUN,nmod,NOUN,False,True,False,False,"['tor', 'men', 'ta']",3.0,83,3
1116,0,89,se,0,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
1117,1,89,hizo,1,hacer,,VERB,ROOT,VERB,True,True,False,False,"['hi', 'zo']",2.0,1627,1
1118,2,89,primero,2,primero,,ADV,advmod,ADV,True,True,False,False,"['pri', 'me', 'ro']",3.0,1278,2
1119,3,89,una,3,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
1120,4,89,inmensa,4,inmenso,,ADJ,amod,ADJ,False,True,False,False,"['in', 'men', 'sa']",3.0,191,1
1121,5,89,luz,5,luz,,NOUN,nsubj,NOUN,False,True,False,False,['luz'],1.0,1585,3
1122,6,89,blanca,6,blanco,,ADJ,amod,ADJ,False,True,False,False,"['blan', 'ca']",2.0,441,3
1123,7,89,que,7,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
1124,8,89,me,8,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
1125,9,89,encegueció,9,encegueceír,,VERB,acl,VERB,False,True,False,False,"['en', 'ce', 'gue', 'ció']",4.0,,
1126,10,89,por,10,por,,ADP,case,ADP,True,True,False,False,['por'],1.0,40060,3
1127,11,89,un,11,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
1128,12,89,instante,12,instante,,NOUN,obl,NOUN,False,True,False,False,"['ins', 'tan', 'te']",3.0,472,1
1129,0,90,andrée,0,Andrée,LOC,PROPN,obl,PROPN,False,True,False,False,"['an', 'drée']",2.0,1,1
1130,2,90,yo,2,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
1131,3,90,no,3,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
1132,4,90,quería,4,querer,,VERB,ROOT,VERB,False,True,False,False,"['que', 'ría']",2.0,806,1
1133,5,90,venirme,5,venir yo,,VERB,xcomp,VERB,False,True,False,False,"['ve', 'nir', 'me']",3.0,2,1
1134,6,90,a,6,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
1135,7,90,vivir,7,vivir,,VERB,xcomp,VERB,False,True,False,False,"['vi', 'vir']",2.0,808,3
1136,8,90,a,8,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1137,9,90,su,9,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
1138,10,90,departamento,10,departamento,,NOUN,obl,NOUN,False,True,False,False,"['de', 'par', 'ta', 'men', 'to']",5.0,195,2
1139,11,90,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1140,12,90,la,12,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1141,13,90,calle,13,calle,,NOUN,nmod,NOUN,False,True,False,False,"['ca', 'lle']",2.0,1345,5
1142,14,90,suipacha,14,Suipacha,MISC,PROPN,appos,PROPN,False,True,False,False,"['sui', 'pa', 'cha']",3.0,,
1143,0,91,usted,0,usted,MISC,PRON,nsubj,PRON,True,True,False,False,"['us', 'ted']",2.0,2374,2
1144,1,91,sabe,1,saber,,VERB,ROOT,VERB,True,True,False,False,"['sa', 'be']",2.0,1591,3
1145,2,91,por,2,por,,ADP,case,ADP,True,True,False,False,['por'],1.0,40060,3
1146,3,91,qué,3,qué,,PRON,obl,PRON,True,True,False,False,['qué'],1.0,6172,4
1147,4,91,vine,4,venir,,VERB,ccomp,VERB,False,True,False,False,"['vi', 'ne']",2.0,34,2
1148,5,91,a,5,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1149,6,91,su,6,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
1150,7,91,casa,7,casa,,NOUN,obl,NOUN,False,True,False,False,"['ca', 'sa']",2.0,3528,5
1151,9,91,a,9,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1152,10,91,su,10,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
1153,11,91,quieto,11,quieto,,ADJ,amod,ADJ,False,True,False,False,"['quie', 'to']",2.0,81,2
1154,12,91,salón,12,salón,,NOUN,obl,NOUN,False,True,False,False,['salón'],1.0,257,2
1155,13,91,solicitado,13,solicitado,,ADJ,flat,ADJ,False,True,False,False,"['so', 'li', 'ci', 'ta', 'do']",5.0,56,1
1156,14,91,de,14,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1157,15,91,mediodía,15,mediodía,,NOUN,obj,NOUN,False,True,False,False,"['me', 'dio', 'día']",3.0,140,2
1158,0,92,todo,0,todo,,PRON,nsubj,PRON,True,True,False,False,"['to', 'do']",2.0,7722,5
1159,1,92,parece,1,parecer,,VERB,ROOT,VERB,True,True,False,False,"['pa', 're', 'ce']",3.0,2427,5
1160,2,92,tan,2,tanto,,ADV,advmod,ADV,True,True,False,False,['tan'],1.0,6068,4
1161,3,92,natural,3,natural,,ADJ,xcomp,ADJ,False,True,False,False,"['na', 'tu', 'ral']",3.0,681,3
1162,5,92,como,5,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
1163,6,92,siempre,6,siempre,,ADV,mark,ADV,True,True,False,False,"['siem', 'pre']",2.0,4841,3
1164,7,92,que,7,que,,SCONJ,fixed,SCONJ,True,True,False,False,['que'],1.0,153240,5
1165,8,92,no,8,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
1166,9,92,se,9,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
1167,10,92,sabe,10,saber,,VERB,advcl,VERB,True,True,False,False,"['sa', 'be']",2.0,1591,3
1168,11,92,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1169,12,92,verdad,12,verdad,,NOUN,nsubj,NOUN,True,True,False,False,"['ver', 'dad']",2.0,1743,2
1170,0,93,me,0,yo,,PRON,iobj,PRON,True,True,False,False,['me'],1.0,18437,3
1171,1,93,mudé,1,mudé,,VERB,ROOT,VERB,False,True,False,False,"['mu', 'dé']",2.0,2,1
1172,2,93,el,2,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1173,3,93,jueves,3,jueves,,NOUN,obl,NOUN,False,True,False,False,"['jue', 'ves']",2.0,185,1
1174,4,93,pasado,4,pasado,,NOUN,amod,NOUN,True,True,False,False,"['pa', 'sa', 'do']",3.0,1805,5
1175,6,93,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1176,7,93,las,7,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1177,8,93,cinco,8,cinco,,NUM,obl,NUM,True,True,False,False,"['cin', 'co']",2.0,1321,5
1178,9,93,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1179,10,93,la,10,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1180,11,93,tarde,11,tarde,,NOUN,nmod,NOUN,True,True,False,False,"['tar', 'de']",2.0,1421,6
1181,13,93,entre,13,entre,,ADP,case,ADP,True,True,False,False,"['en', 'tre']",2.0,8178,5
1182,14,93,niebla,14,niebla,,NOUN,nmod,NOUN,False,True,False,False,"['nie', 'bla']",2.0,113,2
1183,15,93,y,15,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1184,16,93,hastío,16,hastío,,NOUN,conj,NOUN,False,True,False,False,"['has', 'tío']",2.0,28,2
1185,0,94,pero,0,pero,,CCONJ,advmod,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
1186,1,94,hice,1,hacer,,VERB,advcl,VERB,False,True,False,False,"['hi', 'ce']",2.0,253,1
1187,2,94,las,2,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1188,3,94,maletas,3,maleta,,NOUN,obj,NOUN,False,True,False,False,"['ma', 'le', 'tas']",3.0,66,2
1189,5,94,avisé,5,avisé,,VERB,ROOT,VERB,False,True,False,False,"['avi', 'sé']",2.0,1,1
1190,6,94,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1191,7,94,la,7,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1192,8,94,mucama,8,mucama,,NOUN,obl,NOUN,False,True,False,False,"['mu', 'ca', 'ma']",3.0,9,1
1193,9,94,que,9,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
1194,10,94,vendría,10,venir,,VERB,acl,VERB,False,True,False,False,"['ven', 'dría']",2.0,79,1
1195,11,94,a,11,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
1196,12,94,instalarme,12,instalar yo,,VERB,xcomp,VERB,False,True,False,False,"['ins', 'ta', 'lar', 'me']",4.0,3,1
1197,14,94,y,14,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1198,15,94,subí,15,subí,,VERB,conj,VERB,False,True,False,False,"['su', 'bí']",2.0,27,1
1199,16,94,en,16,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1200,17,94,el,17,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1201,18,94,ascensor,18,ascensor,,NOUN,obl,NOUN,False,True,False,False,"['as', 'cen', 'sor']",3.0,115,1
1202,0,95,todo,0,todo,,PRON,nsubj,PRON,True,True,False,False,"['to', 'do']",2.0,7722,5
1203,1,95,es,1,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
1204,2,95,veloz,2,veloz,,ADJ,ccomp,ADJ,False,True,False,False,"['ve', 'loz']",2.0,39,1
1205,3,95,e,3,e,,CCONJ,cc,CCONJ,False,True,False,False,['e'],1.0,3300,3
1206,4,95,higiénico,4,higiénico,,ADJ,conj,ADJ,False,True,False,False,"['hi', 'gié', 'ni', 'co']",4.0,9,1
1207,6,95,transcurre,6,transcurrir,,VERB,ROOT,VERB,False,True,False,False,"['trans', 'cu', 'rre']",3.0,50,2
1208,7,95,en,7,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1209,8,95,un,8,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
1210,9,95,brevísimo,9,brevísimo,,ADJ,amod,ADJ,False,True,False,False,"['bre', 'ví', 'si', 'mo']",4.0,10,2
1211,10,95,instante,10,instante,,NOUN,obl,NOUN,False,True,False,False,"['ins', 'tan', 'te']",3.0,472,1
1212,0,96,mire,0,Mire,MISC,PROPN,nsubj,PROPN,False,True,False,False,"['mi', 're']",2.0,154,2
1213,1,96,usted,1,usted,,PRON,flat,PRON,True,True,False,False,"['us', 'ted']",2.0,2374,2
1214,3,96,yo,3,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
1215,4,96,tenía,4,tener,,VERB,ROOT,VERB,True,True,False,False,"['te', 'nía']",2.0,3138,3
1216,5,96,perfectamente,5,perfectamente,,ADV,advmod,ADV,False,True,False,False,"['per', 'fec', 'ta', 'men', 'te']",5.0,392,1
1217,6,96,resuelto,6,resolver,,VERB,obj,VERB,False,True,False,False,"['re', 'suel', 'to']",3.0,103,3
1218,7,96,el,7,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1219,8,96,problema,8,problema,,NOUN,obj,NOUN,False,True,False,False,"['pro', 'ble', 'ma']",3.0,1177,3
1220,9,96,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1221,10,96,los,10,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1222,11,96,conejitos,11,conejito,,NOUN,nmod,NOUN,False,True,False,False,"['co', 'ne', 'ji', 'tos']",4.0,,
1223,0,97,al,0,al,,ADP,mark,ADP,True,True,False,False,['al'],1.0,24980,3
1224,1,97,cruzar,1,cruzar,,VERB,advcl,VERB,False,True,False,False,"['cru', 'zar']",2.0,101,2
1225,2,97,el,2,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1226,3,97,tercer,3,tercer,,ADJ,amod,ADJ,False,True,False,False,"['ter', 'cer']",2.0,267,1
1227,4,97,piso,4,piso,,NOUN,obj,NOUN,False,True,False,False,"['pi', 'so']",2.0,395,3
1228,5,97,el,5,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1229,6,97,conejito,6,conejito,,NOUN,nsubj,NOUN,False,True,False,False,"['co', 'ne', 'ji', 'to']",4.0,,
1230,7,97,se,7,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
1231,8,97,movía,8,mover,,VERB,ROOT,VERB,False,True,False,False,"['mo', 'vía']",2.0,124,1
1232,9,97,en,9,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1233,10,97,mi,10,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
1234,11,97,mano,11,mano,,NOUN,obl,NOUN,False,True,False,False,"['ma', 'no']",2.0,2168,3
1235,12,97,abierta,12,abierto,,ADJ,amod,ADJ,False,True,False,False,"['abier', 'ta']",2.0,307,2
1236,0,98,me,0,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
1237,1,98,llevo,1,llevar,,VERB,ROOT,VERB,False,True,False,False,"['lle', 'vo']",2.0,144,2
1238,2,98,las,2,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1239,3,98,llaves,3,llave,,NOUN,nsubj,NOUN,False,True,False,False,"['lla', 'ves']",2.0,82,2
1240,4,98,del,4,del,,ADP,case,ADP,True,True,False,False,['del'],1.0,49142,3
1241,5,98,dormitorio,5,dormitorio,,NOUN,nmod,NOUN,False,True,False,False,"['dor', 'mi', 'to', 'rio']",4.0,174,1
1242,6,98,al,6,al,,ADP,case,ADP,True,True,False,False,['al'],1.0,24980,3
1243,7,98,partir,7,partir,,NOUN,fixed,NOUN,True,True,False,False,"['par', 'tir']",2.0,79,1
1244,8,98,a,8,a,,ADP,fixed,ADP,False,True,False,False,['a'],1.0,91360,3
1245,9,98,mi,9,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
1246,10,98,empleo,10,empleo,,NOUN,obl,NOUN,True,True,False,False,"['em', 'pleo']",2.0,260,3
1247,0,99,son,0,ser,,AUX,cop,AUX,True,True,False,False,['son'],1.0,7473,5
1248,1,99,las,1,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
1249,2,99,tres,2,tres,,NUM,ROOT,NUM,True,True,False,False,['tres'],1.0,3251,4
1250,3,99,de,3,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1251,4,99,la,4,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1252,5,99,tarde,5,tarde,,NOUN,nmod,NOUN,True,True,False,False,"['tar', 'de']",2.0,1421,6
1253,7,99,pero,7,pero,,CCONJ,cc,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
1254,8,99,le,8,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
1255,9,99,escribo,9,escribir,,VERB,conj,VERB,False,True,False,False,"['es', 'cri', 'bo']",3.0,91,1
1256,10,99,en,10,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1257,11,99,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1258,12,99,noche,12,noche,,NOUN,obl,NOUN,False,True,False,False,"['no', 'che']",2.0,2273,3
1259,13,99,de,13,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1260,14,99,ellos,14,él,,PRON,nmod,PRON,True,True,False,False,['ellos'],1.0,3177,3
1261,0,100,interrumpí,0,interrumpí,,VERB,ROOT,VERB,False,True,False,False,"['in', 'te', 'rrum', 'pí']",4.0,8,1
1262,1,100,esta,1,este,,DET,det,DET,True,True,False,False,"['es', 'ta']",2.0,6684,3
1263,2,100,carta,2,carta,,NOUN,nsubj,NOUN,False,True,False,False,"['car', 'ta']",2.0,472,2
1264,3,100,porque,3,porque,,SCONJ,mark,SCONJ,True,True,False,False,"['por', 'que']",2.0,7519,3
1265,4,100,debía,4,deber,,AUX,aux,AUX,False,True,False,False,"['de', 'bía']",2.0,674,1
1266,5,100,asistir,5,asistir,,VERB,advcl,VERB,False,True,False,False,"['asis', 'tir']",2.0,117,1
1267,6,100,a,6,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
1268,7,100,una,7,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
1269,8,100,tarea,8,tarea,,NOUN,obl,NOUN,False,True,False,False,"['ta', 'rea']",2.0,376,1
1270,9,100,de,9,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1271,10,100,comisiones,10,comisión,,NOUN,nmod,NOUN,False,True,False,False,"['co', 'mi', 'sio', 'nes']",4.0,82,3
1272,0,101,he,0,haber,,AUX,aux,AUX,True,True,False,False,['he'],1.0,2566,3
1273,1,101,querido,1,querer,,VERB,ROOT,VERB,False,True,False,False,"['que', 'ri', 'do']",3.0,389,5
1274,2,101,en,2,en,,ADP,advmod,ADP,True,True,False,False,['en'],1.0,116349,3
1275,3,101,vano,3,vano,,NOUN,fixed,NOUN,False,True,False,False,['vano'],1.0,28,1
1276,4,101,sacar,4,sacar,,VERB,xcomp,VERB,False,True,False,False,"['sa', 'car']",2.0,325,1
1277,5,101,los,5,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1278,6,101,pelos,6,pelo,,NOUN,obj,NOUN,False,True,False,False,"['pe', 'los']",2.0,100,2
1279,7,101,que,7,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
1280,8,101,estropean,8,estropear,,VERB,acl,VERB,False,True,False,False,"['es', 'tro', 'pean']",3.0,1,1
1281,9,101,la,9,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1282,10,101,alfombra,10,alfombra,,NOUN,obj,NOUN,False,True,False,False,"['al', 'fom', 'bra']",3.0,91,4
1283,0,102,es,0,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
1284,1,102,casi,1,casi,,ADV,advmod,ADV,True,True,False,False,"['ca', 'si']",2.0,3355,3
1285,2,102,extraño,2,extraño,MISC,ADJ,ROOT,ADJ,False,True,False,False,"['ex', 'tra', 'ño']",3.0,360,4
1286,3,102,que,3,que,,PRON,mark,PRON,True,True,False,False,['que'],1.0,153240,5
1287,4,102,no,4,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
1288,5,102,me,5,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
1289,6,102,importe,6,importe,,VERB,csubj,VERB,False,True,False,False,"['im', 'por', 'te']",3.0,40,3
1290,7,102,verlos,7,ver él,,VERB,xcomp,VERB,False,True,False,False,"['ver', 'los']",2.0,52,2
1291,8,102,brincar,8,brincar,,VERB,xcomp,VERB,False,True,False,False,"['brin', 'car']",2.0,9,1
1292,9,102,en,9,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1293,10,102,busca,10,busca,,NOUN,obl,NOUN,False,True,False,False,"['bus', 'ca']",2.0,468,3
1294,11,102,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1295,12,102,juguetes,12,juguete,,NOUN,nmod,NOUN,False,True,False,False,"['ju', 'gue', 'tes']",3.0,40,2
1296,0,103,en,0,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
1297,1,103,cuanto,1,cuanto,,NOUN,fixed,NOUN,True,True,False,False,"['cuan', 'to']",2.0,903,4
1298,2,103,a,2,a,,ADP,fixed,ADP,False,True,False,False,['a'],1.0,91360,3
1299,3,103,mí,3,yo,PER,PRON,obl,PRON,True,True,False,False,['mí'],1.0,2065,1
1300,5,103,del,5,del,,ADP,case,ADP,True,True,False,False,['del'],1.0,49142,3
1301,6,103,diez,6,diez,,NUM,obl,NUM,False,True,False,False,['diez'],1.0,888,3
1302,7,103,al,7,al,,ADP,case,ADP,True,True,False,False,['al'],1.0,24980,3
1303,8,103,once,8,once,,NUM,nmod,NUM,False,True,False,False,"['on', 'ce']",2.0,227,3
1304,9,103,hay,9,haber,,AUX,ROOT,AUX,True,True,False,False,['hay'],1.0,6072,3
1305,10,103,como,10,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
1306,11,103,un,11,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
1307,12,103,hueco,12,hueco,,NOUN,obj,NOUN,False,True,False,False,"['hue', 'co']",2.0,134,2
1308,13,103,insuperable,13,insuperable,,ADJ,amod,ADJ,False,True,False,False,"['in', 'su', 'pe', 'ra', 'ble']",5.0,19,1
