,oracion,nombre,numero_oracion,cant_palabra,cant_caracteres,propMayor2,propMayor3,palContenido,NpalContenido,Numeros,nombreRepetido
45,Basta andar unas horas por el Gran Buenos Aires para comprobar la rapidez con que semejante política la convirtió en una villa miseria de diez millones de habitantes.,carta_abierta,45,28,166,0.7857142857142857,0.6428571428571429,"['basta', 'andar', 'horas', 'gran', 'buenos', 'aires', 'comprobar', 'rapidez', 'semejante', 'política', 'convirtió', 'villa', 'miseria', 'diez', 'millones', 'habitantes']",16,False,[]
46,"Ciudades a media luz, barrios enteros sin agua porque las industrias monopólicas saquean las napas subterráneas, millares de cuadras convertidas en un solo bache porque ustedes sólo pavimentan los barrios militares y adornan la Plaza de Mayo, el río más grande del mundo contaminado en todas sus playas porque los socios del ministro Martínez de Hoz arrojan en él sus residuos industriales, y la única medida de gobierno que ustedes han tomado es prohibir a la gente que se bañe.",carta_abierta,46,80,479,0.7625,0.5625,"['ciudades', 'media', 'luz', 'barrios', 'enteros', 'agua', 'industrias', 'monopólicas', 'saquean', 'napas', 'subterráneas', 'millares', 'cuadras', 'convertidas', 'solo', 'bache', 'ustedes', 'sólo', 'pavimentan', 'barrios', 'militares', 'adornan', 'plaza', 'mayo', 'río', 'grande', 'mundo', 'contaminado', 'todas', 'playas', 'socios', 'ministro', 'martínez', 'hoz', 'arrojan', 'residuos', 'industriales', 'única', 'medida', 'gobierno', 'ustedes', 'han', 'tomado', 'es', 'prohibir', 'gente', 'bañe']",47,False,[]
47,"Tampoco en las metas abstractas de la economía, a las que suelen llamar ""el país"", han sido ustedes más afortunados.",carta_abierta,47,20,116,0.75,0.5,"['tampoco', 'metas', 'abstractas', 'economía', 'suelen', 'llamar', 'país', 'han', 'sido', 'ustedes', 'afortunados']",11,False,[]
48,"Un descenso del producto bruto que orilla el 3%, una deuda exterior que alcanza a 600 dólares por habitante, una inflación anual del 400%, un aumento del circulante que en solo una semana de diciembre llegó al 9%, una baja del 13% en la inversión externa constituyen también marcas mundiales, raro fruto de la fría deliberación y la cruda inepcia.",carta_abierta,48,60,347,0.7,0.5,"['descenso', 'producto', 'bruto', 'orilla', 'deuda', 'exterior', 'alcanza', 'dólares', 'habitante', 'inflación', 'anual', 'aumento', 'circulante', 'solo', 'semana', 'diciembre', 'llegó', 'baja', 'inversión', 'externa', 'constituyen', 'marcas', 'mundiales', 'raro', 'fruto', 'fría', 'deliberación', 'cruda', 'inepcia']",29,True,[]
49,"Mientras todas las funciones creadoras y protectoras del Estado se atrofian hasta disolverse en la pura anemia, una sola crece y se vuelve autónoma.",carta_abierta,49,24,148,0.75,0.625,"['mientras', 'todas', 'funciones', 'creadoras', 'protectoras', 'estado', 'atrofian', 'disolverse', 'pura', 'anemia', 'sola', 'crece', 'vuelve', 'autónoma']",14,False,[]
50,"Mil ochocientos millones de dólares que equivalen a la mitad de las exportaciones argentinas presupuestados para Seguridad y Defensa en 1977, cuatro mil nuevas plazas de agentes en la Policía Federal, doce mil en la provincia de Buenos Aires con sueldos que duplican el de un obrero industrial y triplican el de un director de escuela, mientras en secreto se elevan los propios sueldos militares a partir de febrero en un 120%, prueban que no hay congelación ni desocupación en el reino de la tortura y de la muerte, único campo de la actividad argentina donde el producto crece y donde la cotización por guerrillero abatido sube más rápido que el dólar.",carta_abierta,50,112,654,0.6160714285714286,0.5,"['mil', 'ochocientos', 'millones', 'dólares', 'equivalen', 'mitad', 'exportaciones', 'argentinas', 'presupuestados', 'seguridad', 'defensa', 'cuatro', 'mil', 'nuevas', 'plazas', 'agentes', 'policía', 'federal', 'doce', 'mil', 'provincia', 'buenos', 'aires', 'sueldos', 'duplican', 'obrero', 'industrial', 'triplican', 'director', 'escuela', 'mientras', 'secreto', 'elevan', 'propios', 'sueldos', 'militares', 'partir', 'febrero', 'prueban', 'congelación', 'desocupación', 'reino', 'tortura', 'muerte', 'único', 'campo', 'actividad', 'argentina', 'producto', 'crece', 'cotización', 'guerrillero', 'abatido', 'sube', 'rápido', 'dólar']",56,True,[]
51,"Dictada por el Fondo Monetario Internacional según una receta que se aplica indistintamente al Zaire o a Chile, a Uruguay o Indonesia, la política económica de esa Junta sólo reconoce como beneficiarios a la vieja oligarquía ganadera, la nueva oligarquía especuladora y un grupo selecto de monopolios internacionales encabezados por la ITT, la Esso, las automotrices, la U.S.Steel, la Siemens, al que están ligados personalmente el ministro Martínez de Hoz y todos los miembros de su gabinete.",carta_abierta,51,77,493,0.6753246753246753,0.5454545454545454,"['dictada', 'fondo', 'monetario', 'internacional', 'según', 'receta', 'aplica', 'indistintamente', 'zaire', 'chile', 'uruguay', 'indonesia', 'política', 'económica', 'junta', 'sólo', 'reconoce', 'beneficiarios', 'vieja', 'oligarquía', 'ganadera', 'nueva', 'oligarquía', 'especuladora', 'grupo', 'selecto', 'monopolios', 'internacionales', 'encabezados', 'itt', 'esso', 'automotrices', 'ussteel', 'siemens', 'están', 'ligados', 'personalmente', 'ministro', 'martínez', 'hoz', 'miembros', 'gabinete']",42,False,[]
52,"Un aumento del 722% en los precios de la producción animal en 1976 define la magnitud de la restauración oligárquica emprendida por Martínez de Hoz en consonancia con el credo de la Sociedad Rural expuesto por su presidente Celedonio Pereda: ""Llena de asombro que ciertos grupos pequeños pero activos sigan insistiendo en que los alimentos deben ser baratos"".",carta_abierta,52,58,359,0.6896551724137931,0.5172413793103449,"['aumento', 'precios', 'producción', 'animal', 'define', 'magnitud', 'restauración', 'oligárquica', 'emprendida', 'martínez', 'hoz', 'consonancia', 'credo', 'sociedad', 'rural', 'expuesto', 'presidente', 'celedonio', 'pereda', 'llena', 'asombro', 'ciertos', 'grupos', 'pequeños', 'activos', 'sigan', 'insistiendo', 'alimentos', 'deben', 'ser', 'baratos']",31,True,[]
53,"El espectáculo de una Bolsa de Comercio donde en una semana ha sido posible para algunos ganar sin trabajar el cien y el doscientos por ciento, donde hay empresas que de la noche a la mañana duplicaron su capital sin producir más que antes, la rueda loca de la especulación en dólares, letras, valores ajustables, la usura simple que ya calcula el interés por hora, son hechos bien curiosos bajo un gobierno que venía a acabar con el ""festín de los corruptos"".",carta_abierta,53,82,460,0.7073170731707317,0.524390243902439,"['espectáculo', 'bolsa', 'comercio', 'semana', 'ha', 'sido', 'posible', 'ganar', 'trabajar', 'cien', 'doscientos', 'ciento', 'empresas', 'noche', 'mañana', 'duplicaron', 'capital', 'producir', 'rueda', 'loca', 'especulación', 'dólares', 'letras', 'valores', 'ajustables', 'usura', 'simple', 'calcula', 'interés', 'hora', 'son', 'hechos', 'bien', 'curiosos', 'bajo', 'gobierno', 'venía', 'acabar', 'festín', 'corruptos']",40,False,[]
54,"Desnacionalizando bancos se ponen el ahorro y el crédito nacional en manos de la banca extranjera, indemnizando a la ITT y a la Siemens se premia a empresas que estafaron al Estado, devolviendo las bocas de expendio se aumentan las ganancias de la Shell y la Esso, rebajando los aranceles aduaneros se crean empleos en Hong Kong o Singapur y desocupación en la Argentina.",carta_abierta,54,64,371,0.578125,0.5,"['desnacionalizando', 'bancos', 'ponen', 'ahorro', 'crédito', 'nacional', 'manos', 'banca', 'extranjera', 'indemnizando', 'itt', 'siemens', 'premia', 'empresas', 'estafaron', 'estado', 'devolviendo', 'bocas', 'expendio', 'aumentan', 'ganancias', 'shell', 'esso', 'rebajando', 'aranceles', 'aduaneros', 'crean', 'empleos', 'hong', 'kong', 'singapur', 'desocupación', 'argentina']",33,False,[]
55,"Frente al conjunto de esos hechos cabe preguntarse quiénes son los apátridas de los comunicados oficiales, dónde están los mercenarios al servicio de intereses foráneos, cuál es la ideología que amenaza al ser nacional.",carta_abierta,55,34,219,0.7647058823529411,0.5882352941176471,"['frente', 'conjunto', 'hechos', 'cabe', 'preguntarse', 'quiénes', 'son', 'apátridas', 'comunicados', 'oficiales', 'dónde', 'están', 'mercenarios', 'servicio', 'intereses', 'foráneos', 'cuál', 'es', 'ideología', 'amenaza', 'ser', 'nacional']",22,False,[]
56,"Si una propaganda abrumadora, reflejo deforme de hechos malvados no pretendiera que esa Junta procura la paz, que el general Videla defiende los derechos humanos o que el almirante Massera ama la vida, aún cabría pedir a los señores Comandantes en Jefe de las 3 Armas que meditaran sobre el abismo al que conducen al país tras la ilusión de ganar una guerra que, aún si mataran al último guerrillero, no haría más que empezar bajo nuevas formas, porque las causas que hace más de veinte años mueven la resistencia del pueblo argentino no estarán desaparecidas sino agravadas por el recuerdo del estrago causado y la revelación de las atrocidades cometidas.",carta_abierta,56,111,656,0.7567567567567568,0.5315315315315315,"['si', 'propaganda', 'abrumadora', 'reflejo', 'deforme', 'hechos', 'malvados', 'pretendiera', 'junta', 'procura', 'paz', 'general', 'videla', 'defiende', 'derechos', 'humanos', 'almirante', 'massera', 'ama', 'vida', 'aún', 'cabría', 'pedir', 'señores', 'comandantes', 'jefe', 'armas', 'meditaran', 'abismo', 'conducen', 'país', 'tras', 'ilusión', 'ganar', 'guerra', 'aún', 'si', 'mataran', 'último', 'guerrillero', 'haría', 'empezar', 'bajo', 'nuevas', 'formas', 'causas', 'hace', 'veinte', 'años', 'mueven', 'resistencia', 'pueblo', 'argentino', 'estarán', 'desaparecidas', 'sino', 'agravadas', 'recuerdo', 'estrago', 'causado', 'revelación', 'atrocidades', 'cometidas']",63,True,['massera']
57,"Estas son las reflexiones que en el primer aniversario de su infausto gobierno he querido hacer llegar a los miembros de esa Junta, sin esperanza de ser escuchado, con la certeza de ser perseguido, pero fiel al compromiso que asumí hace mucho tiempo de dar testimonio en momentos difíciles.",carta_abierta,57,49,290,0.7346938775510204,0.5102040816326531,"['son', 'reflexiones', 'primer', 'aniversario', 'infausto', 'gobierno', 'he', 'querido', 'hacer', 'llegar', 'miembros', 'junta', 'esperanza', 'ser', 'escuchado', 'certeza', 'ser', 'perseguido', 'fiel', 'compromiso', 'asumí', 'hace', 'tiempo', 'dar', 'testimonio', 'momentos', 'difíciles']",27,False,[]
58,"Rodolfo Walsh, C.I.",carta_abierta,58,3,19,0.6666666666666666,0.6666666666666666,"['rodolfo', 'walsh', 'ci']",3,False,[]
59,"2845022 Buenos Aires, 24 de marzo de 1977",carta_abierta,59,8,41,0.375,0.375,"['buenos', 'aires', 'marzo']",3,True,[]
60,"Es seguro que cada día estará más viejo, más lejos del tiempo en que se llamaba Bob, del pelo rubio colgando en la sien, la sonrisa y los lustrosos ojos de cuando entraba silenciosamente en la sala, murmurando un saludo o moviendo un poco la mano cerca de la oreja, e iba a sentarse bajo la lámpara, cerca del piano, con un libro o simplemente quieto y aparte, abstraído, mirándonos durante una hora sin un gesto en la cara, moviendo de vez en cuando los dedos para manejar el cigarrillo y limpiar de cenizas la solapa de sus trajes claros.",bob,0,100,540,0.68,0.51,"['es', 'seguro', 'cada', 'día', 'estará', 'viejo', 'lejos', 'tiempo', 'llamaba', 'bob', 'pelo', 'rubio', 'colgando', 'sien', 'sonrisa', 'lustrosos', 'ojos', 'entraba', 'silenciosamente', 'sala', 'murmurando', 'saludo', 'moviendo', 'mano', 'cerca', 'oreja', 'iba', 'sentarse', 'bajo', 'lámpara', 'cerca', 'piano', 'libro', 'simplemente', 'quieto', 'aparte', 'abstraído', 'mirándonos', 'hora', 'gesto', 'cara', 'moviendo', 'vez', 'dedos', 'manejar', 'cigarrillo', 'limpiar', 'cenizas', 'solapa', 'trajes', 'claros']",51,False,['bob']
61,"Igualmente lejos -ahora que se llama Roberto y se emborracha con cualquier cosa, protegiéndose la boca con la mano sucia cuando toso- del Bob que tomaba cerveza, dos vasos solamente en la más larga de las noches, con una pila de monedas de diez sobre su mesa de la cantina del club, para gastar en la máquina de discos.",bob,1,59,319,0.7288135593220338,0.5254237288135594,"['igualmente', 'lejos', 'ahora', 'llama', 'roberto', 'emborracha', 'cualquier', 'cosa', 'protegiéndose', 'boca', 'mano', 'sucia', 'toso', 'bob', 'tomaba', 'cerveza', 'dos', 'vasos', 'solamente', 'larga', 'noches', 'pila', 'monedas', 'diez', 'mesa', 'cantina', 'club', 'gastar', 'máquina', 'discos']",30,False,"['roberto', 'bob']"
62,"Casi siempre solo, escuchando jazz, la cara soñolienta, dichosa y pálida, moviendo apenas la cabeza para saludarme cuando yo pasaba, siguiéndome con los ojos tanto tiempo como yo me quedara, tanto tiempo como me fuera posible soportar su mirada azul detenida incansablemente en mí, manteniendo sin esfuerzo el intenso desprecio y la burla más suave.",bob,2,55,349,0.7636363636363637,0.6909090909090909,"['casi', 'siempre', 'solo', 'escuchando', 'jazz', 'cara', 'soñolienta', 'dichosa', 'pálida', 'moviendo', 'apenas', 'cabeza', 'saludarme', 'pasaba', 'siguiéndome', 'ojos', 'tiempo', 'quedara', 'tiempo', 'fuera', 'posible', 'soportar', 'mirada', 'azul', 'detenida', 'incansablemente', 'manteniendo', 'esfuerzo', 'intenso', 'desprecio', 'burla', 'suave']",32,False,[]
63,"También con algún otro muchacho, los sábados, alguno tan rabiosamente joven como él, con quien conversaba de solos, trompas y coros y de la infinita ciudad que Bob construiría sobre la costa cuando fuera arquitecto.",bob,3,35,215,0.8,0.6285714285714286,"['algún', 'muchacho', 'sábados', 'alguno', 'tan', 'rabiosamente', 'joven', 'conversaba', 'solos', 'trompas', 'coros', 'infinita', 'ciudad', 'bob', 'construiría', 'costa', 'fuera', 'arquitecto']",18,False,['bob']
64,"Se interrumpía al verme pasar para hacerme el breve saludo y no sacar los ojos de mi cara, resbalando palabras apagadas y sonrisas por una punta de la boca hacia el compañero que terminaba siempre por mirarme y duplicar en silencio el silencio y la burla.",bob,4,46,255,0.6521739130434783,0.5434782608695652,"['interrumpía', 'verme', 'pasar', 'hacerme', 'breve', 'saludo', 'sacar', 'ojos', 'cara', 'resbalando', 'palabras', 'apagadas', 'sonrisas', 'punta', 'boca', 'hacia', 'compañero', 'terminaba', 'siempre', 'mirarme', 'duplicar', 'silencio', 'silencio', 'burla']",24,False,[]
65,"A veces me sentía fuerte y trataba de mirarlo: apoyaba la cara en una mano y fumaba encima de mi copa mirándolo sin pestañear, sin apartar la atención de mi rostro que debía sostenerse frío, un poco melancólico.",bob,5,38,211,0.6578947368421053,0.5526315789473685,"['veces', 'sentía', 'fuerte', 'trataba', 'mirarlo', 'apoyaba', 'cara', 'mano', 'fumaba', 'encima', 'copa', 'mirándolo', 'pestañear', 'apartar', 'atención', 'rostro', 'debía', 'sostenerse', 'frío', 'melancólico']",20,False,[]
66,"En aquel tiempo Bob era muy parecido a Inés; podía ver algo de ella en su cara a través del salón del club, y acaso alguna noche lo haya mirado como la miraba a ella.",bob,6,35,166,0.7142857142857143,0.5428571428571428,"['aquel', 'tiempo', 'bob', 'era', 'parecido', 'inés', 'podía', 'ver', 'cara', 'través', 'salón', 'club', 'acaso', 'alguna', 'noche', 'haya', 'mirado', 'miraba']",18,False,"['bob', 'inés']"
67,"Pero casi siempre prefería olvidar los ojos de Bob y me sentaba de espaldas a él y miraba las bocas de los que hablaban en mi mesa, a veces callado y triste para que él supiera que había en mí algo más que aquello por lo que había juzgado, algo próximo a él; a veces me ayudaba con unas copas y pensaba ""querido Bob, andá a contárselo a tu hermanita"", mientras acariciaba las manos de las muchachas que estaban sentadas a mi mesa o estiraba una teoría sobre cualquier cosa, para que ellas rieran y Bob lo oyera.",bob,7,98,511,0.6938775510204082,0.5,"['casi', 'siempre', 'prefería', 'olvidar', 'ojos', 'bob', 'sentaba', 'espaldas', 'miraba', 'bocas', 'hablaban', 'mesa', 'veces', 'callado', 'triste', 'supiera', 'había', 'aquello', 'había', 'juzgado', 'próximo', 'veces', 'ayudaba', 'copas', 'pensaba', 'querido', 'bob', 'andá', 'contárselo', 'hermanita', 'mientras', 'acariciaba', 'manos', 'muchachas', 'estaban', 'sentadas', 'mesa', 'estiraba', 'teoría', 'cualquier', 'cosa', 'rieran', 'bob', 'oyera']",44,False,"['bob', 'bob', 'bob']"
